ID,CorrectNote,SelectedNote,PlayAgainCount,time,grouping,Notes,NotesIndex
21a0edac-8366-11ee-b244-085bd60c6d9e,61,1,0,2023-11-14 22:21:57,Random2,"['C', 'C#']","[0, 1]"
224597cf-8366-11ee-8609-085bd60c6d9e,25,1,0,2023-11-14 22:22:00,Random2,"['C', 'C#']","[0, 1]"
2395693d-8366-11ee-bdcb-085bd60c6d9e,73,1,0,2023-11-14 22:22:01,Random2,"['C', 'C#']","[0, 1]"
247ae425-8366-11ee-9b5f-085bd60c6d9e,61,0,0,2023-11-14 22:22:02,Random2,"['C', 'C#']","[0, 1]"
247ae425-8366-11ee-9b5f-085bd60c6d9e,61,1,0,2023-11-14 22:22:03,Random2,"['C', 'C#']","[0, 1]"
25a731c9-8366-11ee-9ef8-085bd60c6d9e,60,0,0,2023-11-14 22:22:04,Random2,"['C', 'C#']","[0, 1]"
26360c18-8366-11ee-9b45-085bd60c6d9e,24,0,0,2023-11-14 22:22:06,Random2,"['C', 'C#']","[0, 1]"
2712d644-8366-11ee-aefe-085bd60c6d9e,25,1,0,2023-11-14 22:22:07,Random2,"['C', 'C#']","[0, 1]"
27b9001b-8366-11ee-96d6-085bd60c6d9e,36,0,0,2023-11-14 22:22:08,Random2,"['C', 'C#']","[0, 1]"
2888813b-8366-11ee-b765-085bd60c6d9e,48,0,0,2023-11-14 22:22:09,Random2,"['C', 'C#']","[0, 1]"
295f5759-8366-11ee-acdb-085bd60c6d9e,61,1,0,2023-11-14 22:22:11,Random2,"['C', 'C#']","[0, 1]"
2a33bcae-8366-11ee-a85e-085bd60c6d9e,37,1,0,2023-11-14 22:22:13,Random2,"['C', 'C#']","[0, 1]"
2b9f7d7c-8366-11ee-89b4-085bd60c6d9e,73,1,0,2023-11-14 22:22:15,Random2,"['C', 'C#']","[0, 1]"
2c7d92b6-8366-11ee-822b-085bd60c6d9e,25,1,0,2023-11-14 22:22:16,Random2,"['C', 'C#']","[0, 1]"
2d692652-8366-11ee-b1ab-085bd60c6d9e,37,1,0,2023-11-14 22:22:19,Random2,"['C', 'C#']","[0, 1]"
2ed61c6f-8366-11ee-ab1d-085bd60c6d9e,25,1,0,2023-11-14 22:22:20,Random2,"['C', 'C#']","[0, 1]"
2f8380a4-8366-11ee-9eff-085bd60c6d9e,37,1,0,2023-11-14 22:22:21,Random2,"['C', 'C#']","[0, 1]"
3013ab9d-8366-11ee-83bc-085bd60c6d9e,61,1,0,2023-11-14 22:22:23,Random2,"['C', 'C#']","[0, 1]"
314106ba-8366-11ee-ae35-085bd60c6d9e,24,0,0,2023-11-14 22:22:24,Random2,"['C', 'C#']","[0, 1]"
32464735-8366-11ee-995b-085bd60c6d9e,61,1,0,2023-11-14 22:22:26,Random2,"['C', 'C#']","[0, 1]"
352a75ad-8366-11ee-8618-085bd60c6d9e,46,10,0,2023-11-14 22:22:32,Random2,"['A#', 'C#']","[10, 1]"
37115d0d-8366-11ee-a0d0-085bd60c6d9e,70,1,0,2023-11-14 22:22:34,Random2,"['A#', 'C#']","[10, 1]"
37115d0d-8366-11ee-a0d0-085bd60c6d9e,70,10,0,2023-11-14 22:22:34,Random2,"['A#', 'C#']","[10, 1]"
38510c64-8366-11ee-aaa3-085bd60c6d9e,25,1,0,2023-11-14 22:22:36,Random2,"['A#', 'C#']","[10, 1]"
3917f0a0-8366-11ee-af23-085bd60c6d9e,34,10,0,2023-11-14 22:22:38,Random2,"['A#', 'C#']","[10, 1]"
3aa107a4-8366-11ee-ad10-085bd60c6d9e,82,10,0,2023-11-14 22:22:40,Random2,"['A#', 'C#']","[10, 1]"
3bb61a40-8366-11ee-9a5e-085bd60c6d9e,70,10,0,2023-11-14 22:22:41,Random2,"['A#', 'C#']","[10, 1]"
3c6d2e87-8366-11ee-889e-085bd60c6d9e,34,10,0,2023-11-14 22:22:42,Random2,"['A#', 'C#']","[10, 1]"
3cfd51bd-8366-11ee-9c25-085bd60c6d9e,34,10,0,2023-11-14 22:22:43,Random2,"['A#', 'C#']","[10, 1]"
3d95c3c0-8366-11ee-86a1-085bd60c6d9e,25,1,0,2023-11-14 22:22:45,Random2,"['A#', 'C#']","[10, 1]"
3e640c82-8366-11ee-a954-085bd60c6d9e,61,1,0,2023-11-14 22:22:46,Random2,"['A#', 'C#']","[10, 1]"
3f66fd81-8366-11ee-967a-085bd60c6d9e,25,1,1,2023-11-14 22:22:50,Random2,"['A#', 'C#']","[10, 1]"
414a4810-8366-11ee-8373-085bd60c6d9e,61,1,0,2023-11-14 22:22:51,Random2,"['A#', 'C#']","[10, 1]"
41de0655-8366-11ee-85f1-085bd60c6d9e,73,1,0,2023-11-14 22:22:52,Random2,"['A#', 'C#']","[10, 1]"
42a9cb82-8366-11ee-8f65-085bd60c6d9e,58,10,1,2023-11-14 22:23:05,Random2,"['A#', 'C#']","[10, 1]"
4a4e9328-8366-11ee-b2d1-085bd60c6d9e,82,10,0,2023-11-14 22:23:06,Random2,"['A#', 'C#']","[10, 1]"
4b3f22a2-8366-11ee-b36e-085bd60c6d9e,25,1,1,2023-11-14 22:23:10,Random2,"['A#', 'C#']","[10, 1]"
4d74436e-8366-11ee-9436-085bd60c6d9e,73,1,0,2023-11-14 22:23:12,Random2,"['A#', 'C#']","[10, 1]"
4ea1d63e-8366-11ee-a11c-085bd60c6d9e,46,10,0,2023-11-14 22:23:13,Random2,"['A#', 'C#']","[10, 1]"
4f3454b4-8366-11ee-bc3b-085bd60c6d9e,58,10,0,2023-11-14 22:23:14,Random2,"['A#', 'C#']","[10, 1]"
4fedc815-8366-11ee-bb15-085bd60c6d9e,25,1,0,2023-11-14 22:23:16,Random2,"['A#', 'C#']","[10, 1]"
50e9651a-8366-11ee-bad2-085bd60c6d9e,46,10,0,2023-11-14 22:23:17,Random2,"['A#', 'C#']","[10, 1]"
5178346e-8366-11ee-aad3-085bd60c6d9e,25,1,0,2023-11-14 22:23:18,Random2,"['A#', 'C#']","[10, 1]"
521bba4a-8366-11ee-b890-085bd60c6d9e,37,10,0,2023-11-14 22:23:19,Random2,"['A#', 'C#']","[10, 1]"
54814942-8366-11ee-a7e4-085bd60c6d9e,63,2,0,2023-11-14 22:23:24,Random2,"['D', 'D#']","[2, 3]"
54814942-8366-11ee-a7e4-085bd60c6d9e,63,3,0,2023-11-14 22:23:25,Random2,"['D', 'D#']","[2, 3]"
5663fa4f-8366-11ee-a005-085bd60c6d9e,26,3,0,2023-11-14 22:23:27,Random2,"['D', 'D#']","[2, 3]"
5663fa4f-8366-11ee-a005-085bd60c6d9e,26,2,0,2023-11-14 22:23:28,Random2,"['D', 'D#']","[2, 3]"
5806b04f-8366-11ee-a734-085bd60c6d9e,27,3,0,2023-11-14 22:23:30,Random2,"['D', 'D#']","[2, 3]"
592a6890-8366-11ee-bfc8-085bd60c6d9e,26,2,0,2023-11-14 22:23:31,Random2,"['D', 'D#']","[2, 3]"
5a234e08-8366-11ee-800f-085bd60c6d9e,27,3,0,2023-11-14 22:23:32,Random2,"['D', 'D#']","[2, 3]"
5f595a47-8366-11ee-8a31-085bd60c6d9e,41,5,1,2023-11-14 22:23:50,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
650a1420-8366-11ee-87bd-085bd60c6d9e,68,7,0,2023-11-14 22:23:52,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
650a1420-8366-11ee-87bd-085bd60c6d9e,68,8,0,2023-11-14 22:23:53,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
6735568f-8366-11ee-b2dd-085bd60c6d9e,44,7,2,2023-11-14 22:24:07,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
6735568f-8366-11ee-b2dd-085bd60c6d9e,44,5,2,2023-11-14 22:24:08,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
6735568f-8366-11ee-b2dd-085bd60c6d9e,44,8,2,2023-11-14 22:24:09,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
709a240a-8366-11ee-81c0-085bd60c6d9e,41,5,0,2023-11-14 22:24:12,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7253e5eb-8366-11ee-9cf3-085bd60c6d9e,43,7,0,2023-11-14 22:24:14,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
73a4f81e-8366-11ee-bf4a-085bd60c6d9e,29,5,0,2023-11-14 22:24:15,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7466e8ad-8366-11ee-bed2-085bd60c6d9e,55,7,0,2023-11-14 22:24:18,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
75ec7535-8366-11ee-a834-085bd60c6d9e,68,8,0,2023-11-14 22:24:19,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
76c0d039-8366-11ee-a474-085bd60c6d9e,65,5,0,2023-11-14 22:24:22,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
786c1666-8366-11ee-95cd-085bd60c6d9e,31,7,0,2023-11-14 22:24:24,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
79d2f952-8366-11ee-9c4a-085bd60c6d9e,41,5,0,2023-11-14 22:24:26,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7a8da63f-8366-11ee-916e-085bd60c6d9e,53,8,0,2023-11-14 22:24:28,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7a8da63f-8366-11ee-916e-085bd60c6d9e,53,7,0,2023-11-14 22:24:29,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7a8da63f-8366-11ee-916e-085bd60c6d9e,53,5,0,2023-11-14 22:24:29,Random3,"['F', 'G', 'G#']","[5, 7, 8]"
7f722ff5-8366-11ee-b1b7-085bd60c6d9e,41,5,0,2023-11-14 22:24:36,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
80916b44-8366-11ee-9567-085bd60c6d9e,34,9,0,2023-11-14 22:24:38,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
80916b44-8366-11ee-9567-085bd60c6d9e,34,10,0,2023-11-14 22:24:39,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
82d29f2b-8366-11ee-b0ce-085bd60c6d9e,29,5,0,2023-11-14 22:24:41,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
83d8d054-8366-11ee-948b-085bd60c6d9e,41,5,0,2023-11-14 22:24:42,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
847c593a-8366-11ee-9120-085bd60c6d9e,33,9,0,2023-11-14 22:24:44,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
85bb0278-8366-11ee-8c18-085bd60c6d9e,57,5,0,2023-11-14 22:24:47,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
85bb0278-8366-11ee-8c18-085bd60c6d9e,57,10,0,2023-11-14 22:24:48,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
85bb0278-8366-11ee-8c18-085bd60c6d9e,57,9,0,2023-11-14 22:24:49,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8859520f-8366-11ee-b46b-085bd60c6d9e,57,9,0,2023-11-14 22:24:50,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
88d33d11-8366-11ee-9729-085bd60c6d9e,41,5,0,2023-11-14 22:24:52,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8a356421-8366-11ee-a582-085bd60c6d9e,46,10,0,2023-11-14 22:24:53,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8af02327-8366-11ee-89e5-085bd60c6d9e,65,5,0,2023-11-14 22:24:54,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8bb34e1a-8366-11ee-a18e-085bd60c6d9e,70,10,0,2023-11-14 22:24:56,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8ca2b6fc-8366-11ee-a289-085bd60c6d9e,77,5,0,2023-11-14 22:24:58,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8db1ab2e-8366-11ee-a059-085bd60c6d9e,33,9,0,2023-11-14 22:24:59,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8ea492c9-8366-11ee-a1eb-085bd60c6d9e,58,9,1,2023-11-14 22:25:17,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
8ea492c9-8366-11ee-a1eb-085bd60c6d9e,58,10,1,2023-11-14 22:25:18,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
99d9570a-8366-11ee-94ac-085bd60c6d9e,33,9,0,2023-11-14 22:25:22,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
9bf5f9f6-8366-11ee-a086-085bd60c6d9e,46,10,0,2023-11-14 22:25:25,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
9da9c39e-8366-11ee-b7ff-085bd60c6d9e,41,5,0,2023-11-14 22:25:26,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
9e7203a1-8366-11ee-8bfb-085bd60c6d9e,70,10,1,2023-11-14 22:25:29,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
a094e245-8366-11ee-b349-085bd60c6d9e,46,9,0,2023-11-14 22:25:31,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
a094e245-8366-11ee-b349-085bd60c6d9e,46,5,0,2023-11-14 22:25:33,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
a094e245-8366-11ee-b349-085bd60c6d9e,46,10,0,2023-11-14 22:25:34,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
a357b23e-8366-11ee-ab27-085bd60c6d9e,41,5,1,2023-11-14 22:25:38,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
a5cd978b-8366-11ee-ac3a-085bd60c6d9e,70,10,3,2023-11-14 22:25:49,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
ac781384-8366-11ee-8c92-085bd60c6d9e,45,9,0,2023-11-14 22:25:51,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
ad8d2156-8366-11ee-8ed8-085bd60c6d9e,70,10,0,2023-11-14 22:25:52,Random3,"['A', 'A#', 'F']","[9, 10, 5]"
0ee0ef4e-8780-11ef-91e3-cc28aa42c30e,36,11,0,2024-10-10 23:22:36,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
0ee0ef4e-8780-11ef-91e3-cc28aa42c30e,36,0,0,2024-10-10 23:22:37,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
107467df-8780-11ef-bb03-cc28aa42c30e,52,2,0,2024-10-10 23:22:38,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
107467df-8780-11ef-bb03-cc28aa42c30e,52,4,0,2024-10-10 23:22:39,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
11a6cdd7-8780-11ef-885e-cc28aa42c30e,76,5,0,2024-10-10 23:22:40,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
11a6cdd7-8780-11ef-885e-cc28aa42c30e,76,7,0,2024-10-10 23:22:40,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
11a6cdd7-8780-11ef-885e-cc28aa42c30e,76,9,1,2024-10-10 23:22:41,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
11a6cdd7-8780-11ef-885e-cc28aa42c30e,76,0,1,2024-10-10 23:22:43,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
11a6cdd7-8780-11ef-885e-cc28aa42c30e,76,2,1,2024-10-10 23:22:43,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
15b3b8e2-8780-11ef-926d-cc28aa42c30e,47,9,0,2024-10-10 23:22:47,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
15b3b8e2-8780-11ef-926d-cc28aa42c30e,47,11,0,2024-10-10 23:22:47,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
16aec231-8780-11ef-a7cf-cc28aa42c30e,74,0,0,2024-10-10 23:22:48,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
16aec231-8780-11ef-a7cf-cc28aa42c30e,74,2,0,2024-10-10 23:22:48,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
17277f69-8780-11ef-826d-cc28aa42c30e,43,4,0,2024-10-10 23:22:49,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
17277f69-8780-11ef-826d-cc28aa42c30e,43,5,0,2024-10-10 23:22:50,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
17277f69-8780-11ef-826d-cc28aa42c30e,43,7,0,2024-10-10 23:22:50,Random3,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[9, 11, 0, 2, 4, 5, 7]"
5fb60aea-8780-11ef-a10f-cc28aa42c30e,27,9,0,2024-10-10 23:24:51,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
5fb60aea-8780-11ef-a10f-cc28aa42c30e,27,2,0,2024-10-10 23:24:52,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
5fb60aea-8780-11ef-a10f-cc28aa42c30e,27,3,0,2024-10-10 23:24:52,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
612e042c-8780-11ef-b6f3-cc28aa42c30e,33,3,0,2024-10-10 23:24:53,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
612e042c-8780-11ef-b6f3-cc28aa42c30e,33,2,0,2024-10-10 23:24:55,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
612e042c-8780-11ef-b6f3-cc28aa42c30e,33,9,0,2024-10-10 23:24:56,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
6324f3fe-8780-11ef-abd3-cc28aa42c30e,39,2,0,2024-10-10 23:24:57,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
6324f3fe-8780-11ef-abd3-cc28aa42c30e,39,3,0,2024-10-10 23:24:59,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
650721be-8780-11ef-aea5-cc28aa42c30e,74,2,0,2024-10-10 23:25:00,Random3,"['A', 'D', 'D#']","[9, 2, 3]"
89da6e56-9ac5-11ef-80b3-cc28aa42c30e,41,3,0,2024-11-04 10:57:53,Random3,"['C', 'D#', 'F']","[0, 3, 5]"
89da6e56-9ac5-11ef-80b3-cc28aa42c30e,41,0,0,2024-11-04 10:58:01,Random3,"['C', 'D#', 'F']","[0, 3, 5]"
89da6e56-9ac5-11ef-80b3-cc28aa42c30e,41,5,0,2024-11-04 10:58:02,Random3,"['C', 'D#', 'F']","[0, 3, 5]"
926e4aeb-9ac5-11ef-846b-cc28aa42c30e,53,5,0,2024-11-04 10:58:04,Random3,"['C', 'D#', 'F']","[0, 3, 5]"
02f8d742-2e03-11f0-80b2-e40d36a9b44b,52,4,0,2025-05-10 20:58:27,Random3,"['B', 'D', 'E']","[11, 2, 4]"
0c2d2b55-2e03-11f0-b672-e40d36a9b44b,64,4,0,2025-05-10 20:58:28,Random3,"['B', 'D', 'E']","[11, 2, 4]"
0d198b4d-2e03-11f0-8dd1-e40d36a9b44b,76,4,0,2025-05-10 20:58:30,Random3,"['B', 'D', 'E']","[11, 2, 4]"
0df92fff-2e03-11f0-9666-e40d36a9b44b,40,4,0,2025-05-10 20:58:32,Random3,"['B', 'D', 'E']","[11, 2, 4]"
0f657062-2e03-11f0-8220-e40d36a9b44b,35,11,0,2025-05-10 20:58:35,Random3,"['B', 'D', 'E']","[11, 2, 4]"
113e1398-2e03-11f0-b511-e40d36a9b44b,28,2,0,2025-05-10 20:58:37,Random3,"['B', 'D', 'E']","[11, 2, 4]"
113e1398-2e03-11f0-b511-e40d36a9b44b,28,11,0,2025-05-10 20:58:41,Random3,"['B', 'D', 'E']","[11, 2, 4]"
113e1398-2e03-11f0-b511-e40d36a9b44b,28,4,0,2025-05-10 20:58:43,Random3,"['B', 'D', 'E']","[11, 2, 4]"
159b4359-2e03-11f0-9b90-e40d36a9b44b,52,4,0,2025-05-10 20:58:45,Random3,"['B', 'D', 'E']","[11, 2, 4]"
16c1df4f-2e03-11f0-bfd8-e40d36a9b44b,35,4,0,2025-05-10 20:58:47,Random3,"['B', 'D', 'E']","[11, 2, 4]"
16c1df4f-2e03-11f0-bfd8-e40d36a9b44b,35,2,0,2025-05-10 20:58:49,Random3,"['B', 'D', 'E']","[11, 2, 4]"
16c1df4f-2e03-11f0-bfd8-e40d36a9b44b,35,11,0,2025-05-10 20:58:51,Random3,"['B', 'D', 'E']","[11, 2, 4]"
1a67074f-2e03-11f0-ae05-e40d36a9b44b,71,11,0,2025-05-10 20:58:53,Random3,"['B', 'D', 'E']","[11, 2, 4]"
1c05ea38-2e03-11f0-93c3-e40d36a9b44b,47,11,0,2025-05-10 20:58:55,Random3,"['B', 'D', 'E']","[11, 2, 4]"
